sample	genome	coverage	relative abundance	iRep	un-filtered iRep	raw iRep (no GC bias correction)	r^2	% windows	GC bias	GC r^2	day	treatment	bird	day_num
d07sub049	bin.886	9.098131198972345	7.298288634606966	2.1990115094999862	2.1990115094999862	2.2036579376094134	0.9957383455059144	97.47	-0.002646529424083334	7.817622275168024e-4	07	sub	049	7
d07ther060	bin.886	12.961003034382811	3.8733061645414715	1.754836994758364	1.754836994758364	1.7643040928987652	0.9778097653988905	95.08	-5.908652085074431e-4	2.3928002781625773e-4	07	ther	060	7
d07ther056	bin.886	14.976329343758104	1.43819447406919	1.7655342292911322	1.7655342292911322	1.7701854050470731	0.9539882081900046	97.69	0.06573160666262047	0.005548957532589547	07	ther	056	7
d35sub107	bin.886	11.27809356768485	0.9514229600806295	1.6788514694324521	1.6788514694324521	1.686117677534554	0.9799879772843625	97.54	-0.022243331679406175	0.0034074011722515785	35	sub	107	35
d07ther053	bin.886	8.687106549243875	1.3676315161421473	1.946563709892653	1.946563709892653	1.9485431995597713	0.964380966230653	97.69	0.4291539917674523	0.02566332913740044	07	ther	053	7
d07ther057	bin.886	6.42298472927294	0.6985989045922734	1.7515678090681008	1.7515678090681008	1.7597863673721497	0.9498743689512935	97.5	0.4333189485607252	0.03415530020423808	07	ther	057	7
d07sub050	bin.886	14.123848519657615	3.371082272897161	1.8217681610268557	1.8217681610268557	1.844630052746591	0.9863438634336241	98.55	0.07379894549950222	0.006093239186025444	07	sub	050	7
d07ther051	bin.886	9.948214984169333	1.8930446789036242	1.7157192162987973	1.7157192162987973	1.7234700242359517	0.9647624734659752	94.61999999999999	0.20833867068088135	0.01473143372391339	07	ther	051	7
d07sub043	bin.886	16.945143958202095	7.692075543046089	1.8132635786829798	1.8132635786829798	1.82226567133231	0.9303433319485569	98.05	0.14120138721819395	0.00790316292724524	07	sub	043	7
d07ther055	bin.886	15.004480758225155	3.425070105707236	1.570779289931794	1.570779289931794	1.5738525823831813	0.9865756910040595	97.59	6.603963664954956e-4	2.988668196004518e-4	07	ther	055	7
d35ther118	bin.886	13.441939122952203	1.9751205889588557	1.6546972663548185	1.6546972663548185	1.6589121024664004	0.9870117586612596	97.57	0.030848292983544842	0.003913820681631265	35	ther	118	35
d35ther114	bin.886	12.929727070235463	0.7382322238422511	1.7349735856552606	1.7349735856552606	1.7443475634974581	0.9920173002468625	97.6	-0.1408902912653321	0.010366775260184924	35	ther	114	35
d35ther111	bin.886	74.9533750818295	16.87121081336584	1.5341721642837627	1.5341721642837627	1.5361388520524206	0.9915069875464623	98.16	0.017565328360197186	9.048010164807162e-4	35	ther	111	35
d07ther052	bin.886	13.725262780845098	1.5675405326603604	1.7596891766325855	1.7596891766325855	1.7862722808303495	0.9434806408697205	97.72	2.840871043611213	0.07041543011861641	07	ther	052	7
d07ctrl040	bin.886	17.460330694202554	2.2721180271301744	2.270188947938617	2.270188947938617	2.326163656653486	0.9847132796184797	99.57	0.5957504282773617	0.017588721316601608	07	ctrl	040	7
d07sub047	bin.886	8.429184010408306	1.0817049610080667	1.8083594031197279	1.8083594031197279	1.8281591088376472	0.9708497340141244	97.4	0.03232095987473282	0.004887274088559378	07	sub	047	7
d07ctrl032	bin.886	23.594986474969428	3.2383806836647997	1.9656352855300983	1.9656352855300983	1.9906364951801356	0.9375046178648649	98.3	0.5361320361347769	0.01393245584844549	07	ctrl	032	7
d35ther119	bin.886	7.879605406718461	1.2356540586436546	2.087351884857181	2.087351884857181	2.0973650962630237	0.9892528108098716	97.59	0.0017424483908461534	6.748263035114552e-4	35	ther	119	35
d07ctrl038	bin.886	52.508624728778884	8.61510359091918	1.8938919526360958	1.8938919526360958	1.8999050456990383	0.9746017238776501	99.27	0.03941568665505261	0.0015934086844104909	07	ctrl	038	7
d07ther054	bin.886	23.760872518867107	4.520768993558334	1.5375248491046551	1.5375248491046551	1.537694176084092	0.9432462886684092	94.94000000000001	0.04871355588110845	0.003425500560270801	07	ther	054	7
d35ctrl097	bin.886	6.862061568738857	1.3941347036770473	1.775825407823614	1.775825407823614	1.786564912601621	0.9658042317848174	99.83	0.1746388435754482	0.01800171475033175	35	ctrl	097	35
d78ctrl185	bin.620	5.7156482242959745	0.6386046150949416	2.63340588458565	2.63340588458565	2.7225417505089076	0.9924832156052765	99.86	0.008824942256752547	0.0019976396654490802	78	ctrl	185	78
d35ther111	bin.620	5.553244151077871	1.2499764376005833	1.810601442029006	1.810601442029006	1.8373042303716445	0.9760020951209438	98.23	-4.018632852169366e-7	2.972396558553747e-6	35	ther	111	35
d78ctrl188	bin.620	12.223294498142145	0.6474989452916241	2.6263583752726305	2.6263583752726305	2.7123971221098957	0.9955125971051351	99.84	0.02544714629552548	0.002458897706103303	78	ctrl	188	78
d35ctrl092	bin.404	5.932051859479097	1.0770995249365047	1.7243399262093837	1.7243399262093837	1.72745326947243	0.9803152251222974	100	1.4059234381747457e-5	6.377711294414112e-5	35	ctrl	092	35
d07ctrl036	bin.404	5.625789456153232	0.847448672465883	1.7693642717811178	1.7693642717811178	1.764011365002815	0.9892418699878908	99.8	-0.03917082612527635	0.012805680603298895	07	ctrl	036	7
d07ctrl031	bin.404	6.4514238571561675	0.5066690929044418	2.061201680360778	2.061201680360778	2.229400685734097	0.9373894727031663	100	1.7100444725041892	0.11731447425846364	07	ctrl	031	7
d07ther056	bin.404	5.843569531759514	0.5611648366238926	1.7081749088224734	1.7081749088224734	1.7567223458378864	0.990344821916363	99.23	-1.5433302783612233	0.14258672801250472	07	ther	056	7
d07ctrl033	bin.404	6.685557616842889	0.9711120320513311	1.645496371423061	1.645496371423061	1.6463068520172779	0.9846329181638378	99.99000000000001	-8.990697550552472e-4	9.643540998256482e-4	07	ctrl	033	7
d78sub197	bin.516	5.603814574277856	0.7342750499454154	1.8100179470800015	1.8100179470800015	1.8278194609157419	0.9503571842766874	99.53	-0.8090374073997851	0.06819929774635038	78	sub	197	78
d78ther208	bin.516	5.147380441401238	1.1277639394196424	1.7890437833622215	1.7890437833622215	1.8355447591098677	0.9620192967521164	99.17999999999999	-0.8235993332895921	0.06405120017963296	78	ther	208	78
d78sub199	bin.516	14.873401162025525	3.356885145275092	1.746347785676348	1.746347785676348	1.739194077814602	0.914867470896769	99.66999999999999	-8.943703638277517	0.17862386142899642	78	sub	199	78
d78sub194	bin.516	5.183435784139107	1.3616696860369255	1.8392598468273451	1.8392598468273451	1.8192241337324708	0.9784146253685188	94.36999999999999	-1.2206830878295616	0.09034813820970318	78	sub	194	78
d78sub193	bin.516	5.924166516046726	0.405887642111265	1.6747283256423968	1.6747283256423968	1.6857866454175394	0.9226738328090967	98.8	-2.201398954567684	0.12341493390492442	78	sub	193	78
d78ther204	bin.392	5.191819265716207	0.5391783508722883	1.5046763885597378	1.5046763885597378	1.5881807048261163	0.983504718880415	100	-3.156861377641891	0.2727205299692411	78	ther	204	78
d78sub197	bin.392	23.591741031405594	3.0912562495640703	1.3419350139719413	1.3419350139719413	1.4118579825172306	0.9936979722849326	100	-13.480354274425286	0.3234630735668163	78	sub	197	78
d78ther210	bin.392	10.342536400792612	1.4222275257851413	1.3791001932977196	1.3791001932977196	1.478857889914922	0.9838630499057918	100	-9.691704957233412	0.4025769058130898	78	ther	210	78
d35sub102	bin.392	62.081285142224	4.597335975821215	1.2802699652386695	1.2802699652386695	1.43253494629178	0.9924660850013477	100	-109.8289105646945	0.6311930188796678	35	sub	102	35
d78sub200	bin.392	43.05020711786637	6.066381562420401	1.2203846502105775	1.2203846502105775	1.3968805139308118	0.9835782639479932	100	-119.49451977344522	0.7852375130949999	78	sub	200	78
d78ctrl185	bin.392	48.984335514086006	5.472979004145676	1.295627613739035	1.295627613739035	1.3263294551323377	0.9949881416609093	100	-13.736619426789845	0.23286370028812586	78	ctrl	185	78
d78sub196	bin.392	26.135546498459068	1.921220200717356	1.3306304085946619	1.3306304085946619	1.3993026170302398	0.9879247951765505	100	-17.512476646721048	0.3622694062219643	78	sub	196	78
d78ctrl189	bin.392	15.921899017205421	2.125910646227581	1.3637774929028919	1.3637774929028919	1.4349503558719097	0.9900123168580747	100	-7.071000237617126	0.26956585455766463	78	ctrl	189	78
d78ctrl183	bin.392	13.153726205965425	1.0655228882443228	1.4254458737257867	1.4254458737257867	1.511963339891491	0.9906563103097886	100	-9.132057839444574	0.3274824172333446	78	ctrl	183	78
d78ctrl181	bin.392	99.05661451556794	5.216263652170901	1.3417584430666198	1.3417584430666198	1.423303889273409	0.9932130041270187	100	-86.93127521294745	0.4226045139140693	78	ctrl	181	78
d78ctrl188	bin.392	58.80493029407212	3.1150464671489737	1.2883827466634248	1.2883827466634248	1.345116315178314	0.9894448816183595	100	-39.716108042012976	0.3895366258929363	78	ctrl	188	78
d35sub102	bin.902	13.96518080024952	1.0341704098868283	1.3588492928648916	1.3588492928648916	1.3689013347632177	0.9833755437366815	99.9	-0.06383864049395382	0.009843021829795462	35	sub	102	35
d35sub110	bin.902	13.284925807410788	2.9266190153629643	1.3730201701638802	1.3730201701638802	1.3816392386402723	0.990278517505224	99.89	-0.011428195440698091	0.0031854260148309597	35	sub	110	35
d07ctrl032	bin.902	15.524173170386833	2.1306722331958103	1.4779134699073126	1.4779134699073126	1.4868019059552937	0.9907287253173753	99.93	0.04531851756766628	0.006037717744541205	07	ctrl	032	7
d07sub046	bin.902	17.59522517067485	2.572698917922824	1.3495330932021596	1.3495330932021596	1.3543726470475126	0.9857426452920665	99.9	0.008869284853358111	0.00225153843973791	07	sub	046	7
d35ctrl097	bin.902	6.251101239409652	1.2700085953413067	1.61053526362549	1.61053526362549	1.61564578378829	0.9582316053861453	96.77	0.01880306218076691	0.005349169443012115	35	ctrl	097	35
d78ctrl188	bin.902	7.519325366579253	0.3983177567148235	1.4786188899378003	1.4786188899378003	1.4796533495535138	0.9327697333987448	97.43	-8.139161735901705e-4	6.489025832321358e-4	78	ctrl	188	78
d07ctrl039	bin.285	5.653814906124137	0.7929085888087366	1.7244945498460897	1.7244945498460897	1.740244355149814	0.9612575747505291	96.84	0.0058365331316741105	0.0031655735561419984	07	ctrl	039	7
d35ctrl092	bin.285	9.621539037346311	1.7470102035139259	1.67047326765231	1.67047326765231	1.6868144457146244	0.9507233450074725	94.76	0.2562732119621031	0.027216796813744226	35	ctrl	092	35
d78ther204	bin.285	15.920857304320695	1.6534053183441226	1.5877450015078218	1.5877450015078218	1.5805397205193397	0.9505665972934144	95.89	-0.37834475463920514	0.027458490479814524	78	ther	204	78
d35sub103	bin.285	11.612709360133849	2.6716840534199835	1.5439784186282777	1.5439784186282777	1.5598612893757264	0.935027806720507	95.71000000000001	0.09093496524853806	0.013633745851973302	35	sub	103	35
d07ctrl036	bin.285	22.38301491783054	3.3716967948654224	1.589042675409135	1.589042675409135	1.576328107545981	0.9119242598573317	94.79	0.48079988027547244	0.024795050712772437	07	ctrl	036	7
d78sub197	bin.285	8.542846048862687	1.1193801340246872	1.74630478479471	1.74630478479471	1.7407192600098529	0.95345792692924	97.66999999999999	0.02339922798900396	0.0058977550343428655	78	sub	197	78
d07sub045	bin.285	44.6581578163109	9.131557272029596	1.5459597182926166	1.5459597182926166	1.5563783232038433	0.912668430147106	93.86	4.9945095355378175	0.07514282382751315	07	sub	045	7
d35sub106	bin.285	24.628245074345948	5.630842002696722	1.5573413377227954	1.5573413377227954	1.54579652580245	0.9533969221942076	95.39	-0.04776012021188229	0.005206820299550774	35	sub	106	35
d07sub044	bin.285	14.333265183388615	3.441048166839323	1.6547401833800555	1.6547401833800555	1.6810813844800843	0.9156212502053916	96.43	1.163099824629456	0.05803379926072761	07	sub	044	7
d35sub109	bin.285	16.104236851835285	1.8466982147317095	1.6347588924383687	1.6347588924383687	1.6910863169010129	0.9528648481277774	95.98	-6.390780592469386	0.1590434158893645	35	sub	109	35
d78sub198	bin.285	12.435179303741144	1.7239999132361254	1.680463435763887	1.680463435763887	1.6803428004351344	0.9520812619292875	95.97	0.02895490040203063	0.005786842368209586	78	sub	198	78
d35ctrl094	bin.285	19.463315063377383	3.955796477826457	1.5497389780240718	1.5497389780240718	1.5478586039815905	0.9343123032104943	97.23	4.211806552320225e-6	1.2020853186744949e-05	35	ctrl	094	35
d78sub199	bin.285	14.13293484851545	3.1897639642270805	1.635741925251474	1.635741925251474	1.631186333594056	0.9317274415714437	93.73	0.3480136774471466	0.026115961031134338	78	sub	199	78
d78ctrl186	bin.285	21.066889308139285	3.6301579914312314	1.569961379951231	1.569961379951231	1.5658832503585798	0.9128333163786765	97.19	0.016855372471057135	0.0028636289162211614	78	ctrl	186	78
d07ctrl031	bin.285	10.066304400246823	0.7905673898197861	1.8078872899265488	1.8078872899265488	1.9030259856129597	0.9755533176056785	96.48	1.7125613467956353	0.08835981977389158	07	ctrl	031	7
d35sub101	bin.285	69.54044211452238	7.413165381336241	1.5696606714397168	1.5696606714397168	1.5706710487694713	0.9447123609113847	95.36	-8.645203615318135	0.07993664338401575	35	sub	101	35
d35sub105	bin.285	49.24402860154252	5.244766312852528	1.6230528847567385	1.6230528847567385	1.6105205020630977	0.9598982671861399	95.4	-0.13199330455025973	0.0061995515212704974	35	sub	105	35
d78sub193	bin.285	11.554099033685999	0.7916161709499563	1.7119243417451206	1.7119243417451206	1.7210021719224757	0.9353537263767209	98.04	0.042463080797372856	0.007720594724145657	78	sub	193	78
d07ther057	bin.285	17.485415843130912	1.9018093408629924	1.5244454295132703	1.5244454295132703	1.5317057826064815	0.928013801648535	96.25	-0.11429468006774876	0.012455799970233161	07	ther	057	7
d07ctrl033	bin.285	7.776114653488445	1.1295211163222794	1.6893235328725098	1.6893235328725098	1.688289318358532	0.92975110764469	96.86999999999999	-0.019320199281951517	0.005763463753521547	07	ctrl	033	7
d07ther055	bin.285	11.139518875130204	2.5428159565105184	1.5931895854209168	1.5931895854209168	1.5855525598914384	0.9207280023660203	93.77	0.17880173791444806	0.020272263934770326	07	ther	055	7
d35ther118	bin.285	17.778310840416594	2.6122948078123143	1.583892411668206	1.583892411668206	1.6173472014587416	0.9265599831437226	96.44000000000001	-0.12015808310699683	0.011483003234471042	35	ther	118	35
d35sub108	bin.285	123.67056948759348	10.270452479200946	1.574716840488356	1.574716840488356	1.5595181489696412	0.9465926631633561	95.43	-1.5041648922574018	0.017700966098861515	35	sub	108	35
d78ther202	bin.285	7.844005600936182	1.6715852274124292	1.6425935610253648	1.6425935610253648	1.6813437421013522	0.9252356755779315	97.79	-1.0313445016973397	0.07918906684143677	78	ther	202	78
d35sub104	bin.285	40.129197456083475	7.943914501107715	1.5717437833890198	1.5717437833890198	1.563569932913152	0.9523145631234542	95.4	-0.0032042018457114634	6.31024430632343e-4	35	sub	104	35
d35ctrl095	bin.285	26.821038382570983	5.6659873851256934	1.553113738742084	1.553113738742084	1.5434273332350839	0.9309180498109584	95.71000000000001	-0.012098359283885841	0.0020009703011029108	35	ctrl	095	35
d35ctrl097	bin.285	8.018618125219751	1.6291071847606837	1.6395064297791735	1.6395064297791735	1.635218870215496	0.9532684664160406	96	-4.142095887060321e-5	9.711067559248224e-5	35	ctrl	097	35
d35ther120	bin.822	7.192591232826541	1.4478251796545878	2.101898200291644	2.101898200291644	2.157605222897833	0.9954859206855613	99.86999999999999	-0.008805433622053853	0.001882488721607678	35	ther	120	35
d35ther115	bin.822	5.676233121966555	0.8143461305872112	2.1615232009492145	2.1615232009492145	2.22589096685282	0.9926796173173407	100	-0.007376046806333895	0.0018668664836288815	35	ther	115	35
d78sub193	bin.822	9.438213441808584	0.6466486364388884	1.9869007259074836	1.9869007259074836	2.0397439072449006	0.9928274071183133	100	-0.008367649978688196	0.001450243474726109	78	sub	193	78
d35ther118	bin.822	5.9249304401988665	0.8705925531684504	2.0202579847292883	2.0202579847292883	2.0732104392733244	0.990792679376852	100	-0.008469361400128429	0.0021007713646663544	35	ther	118	35
d35ther111	bin.822	5.807003292955798	1.3070949325818615	1.6936006271127033	1.6936006271127033	1.7386467177254004	0.9763605225314285	100	5.6462763589266743e-05	8.807891120687918e-5	35	ther	111	35
d78ther202	bin.822	10.020555603414644	2.135415700765642	2.1734419371252067	2.1734419371252067	2.2647279338065385	0.9962485668604287	100	0.00964565191693816	0.001645400599513236	78	ther	202	78
d78ctrl189	bin.822	12.618078918182157	1.6847807085144735	2.0137078506719406	2.0137078506719406	2.114433774962025	0.9893742622307107	99.82	1.098654941714015	0.0368451958529029	78	ctrl	189	78
d35ther119	bin.822	5.061766487443156	0.7937697360812839	2.1470328688223947	2.1470328688223947	2.2153937246014035	0.993736118135703	100	-0.0036160743008673956	0.0013097863576613245	35	ther	119	35
d78ctrl188	bin.822	5.495130024621623	0.291090989890135	2.12351772691379	2.12351772691379	2.2118313672912104	0.9920845569684517	99.79	0.10029918052976086	0.012605559633053098	78	ctrl	188	78
d78ctrl185	bin.958	24.16340081925053	2.6997566459687046	1.2682438450393092	1.2682438450393092	1.288443063512546	0.9873553968284203	100	-3.473769119319708	0.13039671471544978	78	ctrl	185	78
d78ctrl187	bin.958	33.853188694094825	6.694670479495415	1.2698230947176932	1.2698230947176932	1.2972821539115742	0.9898254694864356	100	-7.984131034025062	0.1776361725007494	78	ctrl	187	78
d78ctrl181	bin.958	519.084661052136	27.33469605323694	1.150706053753806	1.150706053753806	1.1910007736009744	0.9854957998203699	100	-346.76985689497786	0.4459765939678662	78	ctrl	181	78
